system,N,run,num_solutions,rewrite_time_ms,solver_time_ms,solution_translation_time_ms,conjure_solve_e2e_ms
conjure,96,10,0,73670.1382,0.0,0.0,0.0
conjure,97,1,0,77625.3394,0.0,0.0,0.0
conjure,97,2,0,77272.3154,0.0,0.0,0.0
conjure,97,3,0,76781.6883,0.0,0.0,0.0
conjure,97,4,0,78055.5871,0.0,0.0,0.0
conjure,97,5,0,82763.4721,0.0,0.0,0.0
conjure,97,6,0,76836.5745,0.0,0.0,0.0
conjure,97,7,0,77122.2621,0.0,0.0,0.0
conjure,97,8,0,82300.4886,0.0,0.0,0.0
conjure,97,9,0,79818.4695,0.0,0.0,0.0
conjure,97,10,0,80405.4312,0.0,0.0,0.0
conjure,98,1,0,83162.2693,0.0,0.0,0.0
conjure,98,2,0,80141.3633,0.0,0.0,0.0
conjure,98,3,0,81696.6479,0.0,0.0,0.0
conjure,98,4,0,85390.0275,0.0,0.0,0.0
conjure,98,5,0,84031.3506,0.0,0.0,0.0
conjure,98,6,0,82842.4031,0.0,0.0,0.0
conjure,98,7,0,82167.9628,0.0,0.0,0.0
conjure,98,8,0,86299.1032,0.0,0.0,0.0
conjure,98,9,0,82948.4396,0.0,0.0,0.0
conjure,98,10,0,81871.342,0.0,0.0,0.0
conjure,99,1,0,86682.1577,0.0,0.0,0.0
conjure,99,2,0,91797.8636,0.0,0.0,0.0
conjure,99,3,0,88879.4645,0.0,0.0,0.0
